@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureOutOfBagError numeric

@data

R_data_frame,4,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.093684,0.195708,20.072839,40.569423,54.123379,10.45662,43.66676,0.949533,0.183449,0.766084,43.98946,0.771745,81.276263,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.989418,0.986864,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.989418,0.990951,0.962302,0.964912,0.037,0.001,0.036982,0.0005,36.982,0.5,212350,144559,18524,100,63.157895,?,?
R_data_frame,4,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.106667,0.228266,22.854468,47.318426,54.123379,13.359345,40.764035,0.949533,0.234374,0.715159,42.244435,0.74113,78.052102,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.988757,0.982063,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.988757,0.989117,0.92711,0.929825,0.037,0,0.035182,0.000451,35.182,0.451,207053,144559,18524,100,64.912281,?,?
R_data_frame,4,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.107018,0.184239,22.929648,38.191798,54.123379,10.76665,43.356729,0.949533,0.188889,0.760644,42.87648,0.752219,79.219888,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.036,0,0.036088,0.000524,36.088,0.524,215462,144559,18524,100,71.929825,?,?
R_data_frame,4,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.084737,0.211183,18.15577,43.777241,54.123379,12.28539,41.837989,0.949533,0.215533,0.734,44.59655,0.782396,82.397942,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.986111,0.983631,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.986111,0.987918,0.925974,0.929825,0.036,0,0.036115,0.000456,36.115,0.456,210141,144559,18524,98.245614,58.77193,?,?
R_data_frame,4,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.064211,0.144562,13.757789,29.967079,54.123379,6.642084,47.481295,0.949533,0.116528,0.833005,47.552961,0.834262,87.860296,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998016,0.995568,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998016,0.997444,0.98133,0.982456,0.036,0.001,0.035949,0.000466,35.949,0.466,219541,144559,18524,100,58.77193,?,?
R_data_frame,4,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,57,0,0,100,0,0,1,0.065088,0.125286,13.945736,25.971127,54.123379,6.165612,47.957767,0.949533,0.108169,0.841364,47.909915,0.840525,88.519814,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.04,0,0.038486,0.000431,38.486,0.431,224938,144559,18524,100,63.157895,?,?
R_data_frame,4,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.076491,0.183475,16.38906,38.033555,54.123379,11.612365,42.511014,0.949533,0.203726,0.745807,46.020898,0.807384,85.02961,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.972884,0.97619,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.972884,0.977095,0.94399,0.947368,0.035,0,0.035144,0.000469,35.144,0.469,205309,144559,18524,98.245614,65.789474,?,?
R_data_frame,4,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.816484,0.127018,0.247564,26.983975,50.83082,54.878503,15.236034,39.642468,0.962781,0.267299,0.695482,40.396504,0.708711,73.610799,0.909091,20,0.085714,3,0.914286,32,0.090909,2,0.869565,0.909091,0.888889,0.817035,0.979221,0.973209,0.912281,0.088904,0.911096,0.087719,0.913537,0.912281,0.91262,0.817035,0.979221,0.981539,0.908213,0.912281,0.036,0,0.035119,0.000509,35.119,0.509,200603,144559,18524,100,67.54386,?,?
R_data_frame,4,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,57,0,0,100,0,0,1,0.063684,0.120139,13.529258,24.667419,54.878503,5.987558,48.890944,0.962781,0.105045,0.857736,48.878103,0.857511,89.066029,1,22,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.037,0,0.036596,0.000479,36.596,0.479,221725,144559,18524,100,62.280702,?,?
R_data_frame,4,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,54,2,0,96.428571,3.571429,0,0.925234,0.094821,0.173632,20.252166,35.864992,53.449128,9.599186,43.849942,0.954449,0.171414,0.783035,43.845111,0.782948,82.03148,1,21,0.057143,2,0.942857,33,0,0,0.913043,1,0.954545,0.927831,1,1,0.964286,0.021429,0.978571,0.035714,0.967391,0.964286,0.964572,0.927831,1,1,0.962567,0.964286,0.037,0,0.036278,0.000506,36.278,0.506,212288,144836,18247,100,68.75,?,?
R_data_frame,5,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.101754,0.232311,21.80196,48.156992,54.123379,19.92828,34.195099,0.949533,0.349619,0.599914,43.0693,0.755602,79.576148,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.93254,0.944762,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.93254,0.936537,0.942867,0.947368,0.035,0.001,0.035151,0.00047,35.151,0.47,190751,144559,18524,96.491228,62.280702,?,?
R_data_frame,5,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.117193,0.248815,25.109843,51.57813,54.123379,16.460657,37.662722,0.949533,0.288783,0.66075,41.128912,0.72156,75.991027,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.993386,0.989149,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.993386,0.993705,0.909495,0.912281,0.035,0.001,0.035628,0.000505,35.628,0.505,212977,144559,18524,100,66.666667,?,?
R_data_frame,5,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.083509,0.170942,17.892643,35.435407,54.123379,8.907962,45.215418,0.949533,0.15628,0.793253,45.379638,0.796134,83.844799,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.036,0.001,0.036051,0.000503,36.051,0.503,221122,144559,18524,100,65.789474,?,?
R_data_frame,5,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.081404,0.168315,17.441568,34.890841,54.123379,8.593284,45.530095,0.949533,0.150759,0.798774,45.693501,0.80164,84.4247,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.997354,0.995568,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.997354,0.997444,0.98133,0.982456,0.038,0,0.036449,0.000563,36.449,0.563,220005,144559,18524,100,64.912281,?,?
R_data_frame,5,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.110877,0.232319,23.756618,48.158558,54.123379,13.355887,40.767492,0.949533,0.234314,0.715219,41.597053,0.729773,76.85598,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.982804,0.973183,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.982804,0.984203,0.908213,0.912281,0.036,0.001,0.036027,0.000613,36.027,0.613,206037,144559,18524,100,64.912281,?,?
R_data_frame,5,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.885772,0.117193,0.219705,25.109843,45.543766,54.123379,13.412085,40.711294,0.949533,0.2353,0.714233,41.77197,0.732842,77.179161,0.904762,19,0.027778,1,0.972222,35,0.095238,2,0.95,0.904762,0.926829,0.886414,0.98082,0.970137,0.947368,0.070384,0.929616,0.052632,0.94744,0.947368,0.947087,0.886414,0.98082,0.981802,0.942867,0.947368,0.035,0.001,0.035443,0.000552,35.443,0.552,200452,144559,18524,100,69.298246,?,?
R_data_frame,5,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,57,0,0,100,0,0,1,0.081579,0.14254,17.479158,29.547797,54.123379,7.799701,46.323678,0.949533,0.136837,0.812696,46.26764,0.811713,85.485497,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.039,0,0.037334,0.000406,37.334,0.406,220043,144559,18524,100,69.298246,?,?
R_data_frame,5,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.856784,0.113684,0.205674,24.151403,42.229853,54.878503,12.259828,42.618675,0.962781,0.215085,0.747696,42.634196,0.747968,77.688336,1,22,0.114286,4,0.885714,31,0,0,0.846154,1,0.916667,0.865708,1,1,0.929825,0.04411,0.95589,0.070175,0.940621,0.929825,0.930622,0.865708,1,1,0.92803,0.929825,0.036,0.001,0.036536,0.000527,36.536,0.527,212626,144559,18524,100,74.561404,?,?
R_data_frame,5,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.057368,0.138355,12.187514,28.407645,54.878503,5.875374,49.003128,0.962781,0.103077,0.859704,48.733911,0.854981,88.803282,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,1,1,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,1,1,0.981643,0.982456,0.037,0,0.036452,0.000469,36.452,0.469,223394,144559,18524,100,59.649123,?,?
R_data_frame,5,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,54,2,0,96.428571,3.571429,0,0.925234,0.069107,0.15581,14.760053,32.183667,53.449128,7.247843,46.201285,0.954449,0.129426,0.825023,46.328165,0.827289,86.677121,1,21,0.057143,2,0.942857,33,0,0,0.913043,1,0.954545,0.927831,1,1,0.964286,0.021429,0.978571,0.035714,0.967391,0.964286,0.964572,0.927831,1,1,0.962567,0.964286,0.036,0,0.035947,0.000449,35.947,0.449,217282,144836,18247,100,63.392857,?,?
R_data_frame,6,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,50,7,0,87.719298,12.280702,0,0.743078,0.126667,0.254386,26.909434,52.231649,54.878503,16.820937,38.057565,0.962781,0.295104,0.667677,40.401599,0.7088,73.620082,0.863636,19,0.114286,4,0.885714,31,0.136364,3,0.826087,0.863636,0.844444,0.743579,0.967532,0.961623,0.877193,0.127842,0.872158,0.122807,0.878696,0.877193,0.877668,0.743579,0.967532,0.970785,0.871498,0.877193,0.037,0.001,0.035366,0.000473,35.366,0.473,195658,144559,18524,98.245614,68.421053,?,?
R_data_frame,6,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.927203,0.067544,0.165291,14.349213,33.938223,54.878503,7.680985,47.197518,0.962781,0.134754,0.828027,47.574698,0.834644,86.690956,1,22,0.057143,2,0.942857,33,0,0,0.916667,1,0.956522,0.92967,1,1,0.964912,0.022055,0.977945,0.035088,0.967836,0.964912,0.965159,0.92967,1,1,0.963555,0.964912,0.037,0.001,0.037023,0.000488,37.023,0.488,220997,144559,18524,100,63.157895,?,?
R_data_frame,6,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.088596,0.179546,18.982741,37.219089,54.123379,9.365052,44.758327,0.949533,0.164299,0.785234,44.658466,0.783482,82.512338,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.998677,0.997835,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.998677,0.998728,0.944928,0.947368,0.036,0,0.035893,0.00053,35.893,0.53,215537,144559,18524,100,66.666667,?,?
R_data_frame,6,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.094035,0.190962,20.148018,39.585627,54.123379,10.709046,43.414334,0.949533,0.187878,0.761655,44.24092,0.776156,81.740868,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.997354,0.995859,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.997354,0.997513,0.962987,0.964912,0.037,0.001,0.037729,0.000569,37.729,0.569,218299,144559,18524,100,66.666667,?,?
R_data_frame,6,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.096316,0.196589,20.636683,40.75205,54.123379,10.607007,43.516373,0.949533,0.186088,0.763445,43.660689,0.765977,80.668816,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.994709,0.99153,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.994709,0.995008,0.94399,0.947368,0.038,0.001,0.037098,0.000458,37.098,0.458,211284,144559,18524,100,67.54386,?,?
R_data_frame,6,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.098596,0.191293,21.125347,39.654128,54.123379,10.819106,43.304273,0.949533,0.189809,0.759724,43.914448,0.770429,81.137668,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.986772,0.982215,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.986772,0.988397,0.962302,0.964912,0.036,0,0.036096,0.000487,36.096,0.487,214621,144559,18524,100,67.54386,?,?
R_data_frame,6,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.077368,0.171367,16.577007,35.523588,54.123379,8.459512,45.663867,0.949533,0.148412,0.80112,45.719202,0.802091,84.472188,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.036,0,0.036035,0.000467,36.035,0.467,218976,144559,18524,100,64.912281,?,?
R_data_frame,6,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.086316,0.211146,18.494076,43.769491,54.123379,13.287454,40.835925,0.949533,0.233113,0.71642,44.403347,0.779006,82.040973,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.980159,0.979408,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.980159,0.982774,0.925974,0.929825,0.036,0,0.035484,0.000475,35.484,0.475,208622,144559,18524,98.245614,63.157895,?,?
R_data_frame,6,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.08386,0.146539,17.967822,30.376853,54.123379,8.080467,46.042912,0.949533,0.141763,0.80777,45.931992,0.805824,84.865345,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.037,0,0.035634,0.000501,35.634,0.501,217521,144559,18524,100,67.54386,?,?
R_data_frame,6,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,56,0,0,100,0,0,1,0.083393,0.15047,17.811227,31.080531,53.449128,7.972366,45.476762,0.954449,0.142364,0.812085,45.251751,0.808067,84.663216,1,21,0,0,1,35,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.036,0,0.036069,0.00049,36.069,0.49,220331,144836,18247,100,67.857143,?,?
R_data_frame,7,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,57,0,0,100,0,0,1,0.063333,0.126332,13.569841,26.18793,54.123379,6.067749,48.05563,0.949533,0.106452,0.843081,47.949822,0.841225,88.593549,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.036,0.001,0.036517,0.0005,36.517,0.5,216240,144559,18524,100,61.403509,?,?
R_data_frame,7,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,57,0,0,100,0,0,1,0.077719,0.152586,16.652187,31.630342,54.123379,7.706264,46.417115,0.949533,0.135198,0.814335,46.331008,0.812825,85.602579,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.037,0,0.036038,0.000397,36.038,0.397,213592,144559,18524,100,63.157895,?,?
R_data_frame,7,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.12193,0.249881,26.124762,51.799094,54.123379,17.548849,36.57453,0.949533,0.307875,0.641658,40.30398,0.707087,74.466858,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.976852,0.978022,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.976852,0.980477,0.925974,0.929825,0.035,0,0.034904,0.000504,34.904,0.504,203803,144559,18524,98.245614,64.035088,?,?
R_data_frame,7,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.078596,0.168637,16.840135,34.957758,54.123379,8.311607,45.811772,0.949533,0.145818,0.803715,45.657067,0.801001,84.357384,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.036,0,0.035375,0.000496,35.375,0.496,211208,144559,18524,100,64.035088,?,?
R_data_frame,7,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.77821,0.109298,0.248084,23.418312,51.426628,54.123379,15.728612,38.394768,0.949533,0.275941,0.673592,41.663896,0.730946,76.979481,0.904762,19,0.111111,4,0.888889,32,0.095238,2,0.826087,0.904762,0.863636,0.780346,0.980159,0.970472,0.894737,0.101086,0.898914,0.105263,0.898775,0.894737,0.895625,0.780346,0.980159,0.981974,0.888961,0.894737,0.036,0,0.036189,0.000529,36.189,0.529,204242,144559,18524,100,66.666667,?,?
R_data_frame,7,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.108596,0.18675,23.267954,38.712332,54.123379,11.087813,43.035567,0.949533,0.194523,0.75501,43.130014,0.756667,79.688325,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.997354,0.995568,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.997354,0.997444,0.98133,0.982456,0.038,0,0.03776,0.00043,37.76,0.43,220583,144559,18524,100,71.929825,?,?
